Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,,Y-Koordinate,
BKA-50839,50839,Blasenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.66,58,516408.261,516408261,5443229.139,5443229139
BKA-50840,50840,Blasenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.75,49,516409.461,516409461,5443229.139,5443229139
BKA-36545,36545,Gewöhnlicher Trompetenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.35,89,516404.463,516404463,5443239.334,5443239334
BKA-36544,36544,Gewöhnlicher Trompetenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.53,71,516403.463,516403463,5443240.134,5443240134
BKA-36548,36548,Blasenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.60,64,516408.861,516408861,5443228.239,5443228239
BKA-36546,36546,Gewöhnlicher Trompetenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.58,66,516403.163,516403163,5443238.935,5443238935
BKA-39409,39409,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.15,109,516380.574,516380574,5443304.405,5443304405
BKA~BAUM-2341,70986,Großblumige Stern-Magnolie ,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,,,516388.669,516388669,5443218.844,5443218844
BKA~BAUM-1605,70304,Gewöhnlicher Trompetenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.02,22,516417.061,516417061,5443325.794,5443325794
BKA-50836,50836,Gewöhnliche Kiefer,Heilbronn,HN Innenstadt,Stadtgarten,Allee,01.01.44,80,516433.954,516433954,5443305.103,5443305103
BKA-39398,39398,Spitz-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.61,63,516401.867,516401867,5443339.588,5443339588
BKA-39545,39545,Berg-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.88,136,516436.953,516436953,5443311.599,5443311599
BKA-52859,52859,"Parrotie, Eisenholzbaum",Heilbronn,HN Innenstadt,Stadtgarten,Allee,01.01.93,31,516400.366,516400366,5443278.716,5443278716
BKA-50832,50832,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.76,48,516398.767,516398767,5443291.91,5443291910
BKA-39396,39396,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.21,103,516382.074,516382074,5443320.698,5443320698
BKA-39585,39585,Geschlitzter Silber-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.65,59,516421.257,516421257,5443262.323,5443262323
BKA-39411,39411,Blauglockenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.61,63,516403.965,516403965,5443304.704,5443304704
BKA-39407,39407,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.28,96,516383.873,516383873,5443312.701,5443312701
BKA-39402,39402,Spitz-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.71,53,516402.667,516402667,5443329.992,5443329992
BKA-39544,39544,Japanischer Schnurbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.58,66,516428.957,516428957,5443321.695,5443321695
BKA-39536,39536,Krim-Linde,Heilbronn,HN Innenstadt,Stadtgarten,Gartenstraße,01.01.72,52,516419.161,516419161,5443331.891,5443331891
BKA-39401,39401,Spitz-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Allee,01.01.68,56,516407.765,516407765,5443332.691,5443332691
BKA-36592,36592,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.67,57,516422.056,516422056,5443247.031,5443247031
BKA-36593,36593,Gewöhnliche Eibe,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.80,44,516418.417,516418417,5443243.432,5443243432
BKA-36595,36595,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.84,40,516432.352,516432352,5443250.729,5443250729
BKA-36589,36589,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.77,47,516427.254,516427254,5443257.226,5443257226
BKA-36586,36586,Spitz-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.43,81,516438.55,516438550,5443257.325,5443257325
BKA-36590,36590,Geschlitzter Silber-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.22,102,516420.257,516420257,5443254.827,5443254827
BKA~BAUM-1602,70302,Blasenbaum,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.02,22,516310.898,516310898,5443256.429,5443256429
BKA-36588,36588,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.80,44,516430.053,516430053,5443255.726,5443255726
BKA~BAUM-5320,73610,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Innenstadt,Allee,01.01.94,30,516219.241,516219241,5443369.781,5443369781
BKA-52121,52121,Gold-Robinie,Heilbronn,HN Innenstadt,Stadtgarten,Alter Friedhof,01.01.90,34,516528.425,516528425,5443514.911,5443514911
BKA-39218,39218,Reinbestand (Laubbaum),Heilbronn,HN Innenstadt,Stadtgarten,Karmeliterstraße,01.01.84,40,516677.872,516677872,5443545.702,5443545702
BKA-50808,50808,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Kilianstraße,01.01.90,34,516085.191,516085191,5443141.979,5443141979
BKA-67152,67152,Seidenbaum,Heilbronn,HN Innenstadt,Innenstadt,Eichgasse,01.01.99,25,515945.24,515945240,5443164.105,5443164105
BKA-52102,52102,Blauglockenbaum,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.90,34,515885.579,515885579,5443199.346,5443199346
BKA-30132,30132,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.52,72,515834.297,515834297,5443210.332,5443210332
BKA-30131,30131,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.50,74,515818.403,515818403,5443211.331,5443211331
BKA-30152,30152,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.71,53,515806.407,515806407,5443211.431,5443211431
BKA-30150,30150,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.73,51,515804.207,515804207,5443197.937,5443197937
BKA-30097,30097,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.68,56,515758.126,515758126,5443211.43,5443211430
BKA-30099,30099,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.70,54,515780.716,515780716,5443201.835,5443201835
BKA-30098,30098,Gewöhnliche Roßkastanie,Heilbronn,HN Innenstadt,Innenstadt,Kirchbrunnenstraße,01.01.65,59,515765.922,515765922,5443208.132,5443208132
BKA-33321,33321,Reinbestand (Laubbaum),Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.67,57,515770.529,515770529,5443564.579,5443564579
BKA-33682,33682,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.95,129,515825.199,515825199,5443494.506,5443494506
BKA-33689,33689,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.26,98,515819.299,515819299,5443468.717,5443468717
BKA~BAUM-4472,72799,Gelbe Trauer-Weide,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.03,21,515814.001,515814001,5443460.22,5443460220
BKA-57883,57883,Pyramiden-Pappel,Heilbronn,HN Innenstadt,Innenstadt,Im Hospitalgrün,01.01.74,50,515791.019,515791019,5443551.685,5443551685
BKA-36991,36991,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.64,60,516744.853,516744853,5443059.192,5443059192
BKA-36990,36990,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.64,60,516745.552,516745552,5443067.588,5443067588
BKA-56500,56500,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.97,27,516746.15,516746150,5443078.085,5443078085
BKA-61792,61792,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.98,26,516746.162,516746162,5443086.419,5443086419
BKA-52155,52155,Amerikanische Gleditschie `Skyline`,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.96,28,516746.648,516746648,5443094.581,5443094581
BKA-52154,52154,Amerikanische Gleditschie `Skyline`,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.96,28,516747.133,516747133,5443102.28,5443102280
BKA-38814,38814,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.73,51,516188.249,516188249,5443637.164,5443637164
BKA-38815,38815,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.71,53,516196.245,516196245,5443635.565,5443635565
BKA-38816,38816,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.63,61,516204.041,516204041,5443634.065,5443634065
BKA-38817,38817,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.76,48,516211.936,516211936,5443631.167,5443631167
BKA-38821,38821,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.74,50,516244.222,516244222,5443618.572,5443618572
BKA-38820,38820,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.65,59,516239.123,516239123,5443624.07,5443624070
BKA-38783,38783,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.68,56,516200.943,516200943,5443639.863,5443639863
BKA-38782,38782,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.69,55,516193.247,516193247,5443641.562,5443641562
BKA-38781,38781,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Innenstadt,Berliner Platz,01.01.73,51,516185.451,516185451,5443643.161,5443643161
BKA~BAUM-1429,70156,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.02,22,516722.45,516722450,5442750.238,5442750238
BKA-36560,36560,Hängebirke,Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.64,60,516369.284,516369284,5443048.711,5443048711
BKA~BAUM-6681,74865,Kugel-Ahorn,Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.05,19,516395.073,516395073,5443056.608,5443056608
BKA-36585,36585,Kugel-Ahorn,Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.82,42,516381.579,516381579,5443057.707,5443057707
BKA~BAUM-1290,70022,Spitzahorn  `Royal Red`,Heilbronn,HN Innenstadt,Südoststadt,Bismarckstraße,01.01.02,22,516374.326,516374326,5443057.992,5443057992
BKA-36583,36583,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.87,37,516384.177,516384177,5443046.512,5443046512
BKA-36582,36582,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.87,37,516388.975,516388975,5443043.014,5443043014
BKA-36581,36581,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.82,42,516394.272,516394272,5443040.215,5443040215
BKA-36569,36569,"Parrotie, Eisenholzbaum",Heilbronn,HN Innenstadt,Südoststadt,Herbststraße,01.01.49,75,516385.676,516385676,5443035.717,5443035717
BKA-36574,36574,Italienische Erle,Heilbronn,HN Innenstadt,Südoststadt,Bismarckstraße,01.01.82,42,516368.285,516368285,5443061.805,5443061805
BKA-37237,37237,Kaiser-Linde `Pallida`,Heilbronn,HN Innenstadt,Südoststadt,Lixstraße,01.01.85,39,516344.286,516344286,5442775.145,5442775145
BKA-37234,37234,Säulen - Ahorn,Heilbronn,HN Innenstadt,Südoststadt,Lixstraße,01.01.82,42,516350.385,516350385,5442852.403,5442852403
BKA-37235,37235,Säulen - Ahorn,Heilbronn,HN Innenstadt,Südoststadt,Lixstraße,01.01.82,42,516355.982,516355982,5442828.416,5442828416
BKA-52152,52152,Amerikanische Gleditschie `Skyline`,Heilbronn,HN Innenstadt,Oststadt,Oststraße,01.01.96,28,516744.053,516744053,5443044.598,5443044598
BKA-36760,36760,Feld-Ulme,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.42,82,516624.187,516624187,5443106.383,5443106383
BKA-36775,36775,Rot-Buche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.14,110,516580.901,516580901,5443071.298,5443071298
BKA-50922,50922,Berg-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.72,52,516580.802,516580802,5443081.894,5443081894
BKA-36756,36756,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.54,70,516604.193,516604193,5443105.283,5443105283
BKA-36754,36754,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.37,87,516606.293,516606293,5443106.783,5443106783
BKA-36755,36755,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.64,60,516604.893,516604893,5443107.982,5443107982
BKA-36767,36767,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.81,43,516618.389,516618389,5443084.291,5443084291
BKA-36768,36768,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.70,54,516618.189,516618189,5443082.092,5443082092
BKA-36770,36770,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.45,79,516617.49,516617490,5443079.393,5443079393
BKA-36772,36772,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.44,80,516613.391,516613391,5443063.3,5443063300
BKA-36765,36765,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.68,56,516620.289,516620289,5443084.691,5443084691
BKA-36762,36762,Feld-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.81,43,516621.588,516621588,5443095.687,5443095687
BKA-36761,36761,Feld-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.27,97,516620.088,516620088,5443097.786,5443097786
BKA-36769,36769,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.82,42,516619.889,516619889,5443081.992,5443081992
BKA-36555,36555,Italienische Erle,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.71,53,516348.493,516348493,5443080.698,5443080698
BKA-69010,69010,Purpur - Erle,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.01,23,516362.687,516362687,5443078.799,5443078799
BKA-39559,39559,Gemeine Hainbuche,Heilbronn,HN Innenstadt,Stadtgarten,Gymnasiumstraße,01.01.74,50,516473.94,516473940,5443289.009,5443289009
BKA~BAUM-4785,73142,Spitzahorn  `Royal Red`,Heilbronn,HN Innenstadt,Stadtgarten,Karlstraße,01.01.04,20,516512.727,516512727,5443351.579,5443351579
BKA-37329,37329,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südstadt,Wilhelmstraße,01.01.88,36,515997.218,515997218,5442667.673,5442667673
BKA-37328,37328,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südstadt,Wilhelmstraße,01.01.88,36,515992.818,515992818,5442638.186,5442638186
BKA~BAUM-5149,73363,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.04,20,516525.819,516525819,5442434.868,5442434868
BKA-37702,37702,Krim-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.36,88,516518.313,516518313,5442440.567,5442440567
BKA-37822,37822,Winter-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.87,37,516504.82,516504820,5442450.762,5442450762
BKA-67707,67707,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.00,24,516498.351,516498351,5442456.056,5442456056
BKA~BAUM-5150,73364,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.04,20,516492.335,516492335,5442460.43,5442460430
BKA-50930,50930,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Südoststadt,Mönchseestraße,01.01.50,74,516588.698,516588698,5442913.369,5442913369
BKA-50931,50931,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Südoststadt,Mönchseestraße,01.01.57,67,516600.094,516600094,5442912.968,5442912968
BKA~BAUM-3260,71710,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Innenstadt,Stadtgarten,Schillerstraße,01.01.02,22,516687.293,516687293,5443480.735,5443480735
BKA-62455,62455,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Innenstadt,Stadtgarten,Schillerstraße,01.01.90,34,516692.564,516692564,5443479.93,5443479930
BKA-56527,56527,Kleinkronige Winter-Linde `Rancho`,Heilbronn,HN Innenstadt,Stadtgarten,Schillerstraße,01.01.90,34,516706.369,516706369,5443478.504,5443478504
BKA~BAUM-4508,72819,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.04,20,516367.773,516367773,5442555.911,5442555911
BKA-49602,49602,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südstadt,Wilhelmstraße,01.01.95,29,515971.335,515971335,5442560.714,5442560714
BKA-37368,37368,Winter-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.45,79,516352.979,516352979,5442567.71,5442567710
BKA-67708,67708,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.00,24,516339.684,516339684,5442577.508,5442577508
BKA-37365,37365,Winter-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.31,93,516332.987,516332987,5442582.407,5442582407
BKA-37364,37364,Winter-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.19,105,516325.69,516325690,5442587.905,5442587905
BKA~BAUM-199,69109,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.01,23,516319.392,516319392,5442593.403,5442593403
BKA-37362,37362,Krim-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.45,79,516313.794,516313794,5442597.102,5442597102
BKA~BAUM-1609,70306,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.02,22,516307.496,516307496,5442602.301,5442602301
BKA-56526,56526,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.90,34,516300.898,516300898,5442607.299,5442607299
BKA-49666,49666,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.95,29,516295.101,516295101,5442611.898,5442611898
BKA-49401,49401,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.94,30,516289.103,516289103,5442616.196,5442616196
BKA~BAUM-5152,73366,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.04,20,516281.915,516281915,5442621.844,5442621844
BKA-37354,37354,Krim-Linde,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.32,92,516264.113,516264113,5442635.689,5442635689
BKA~BAUM-203,69111,Säulen-Eibe,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.01,23,516223.232,516223232,5442666.576,5442666576
BKA~BAUM-207,69113,Säulen-Eibe,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.01,23,516238.024,516238024,5442654.981,5442654981
BKA~BAUM-205,69112,Großblumige Stern-Magnolie ,Heilbronn,HN Innenstadt,Südoststadt,Steinstraße,01.01.01,23,516230.328,516230328,5442660.979,5442660979
BKA-57894,57894,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Südstadt,Urbanstraße,01.01.65,59,516117.676,516117676,5442664.472,5442664472
BKA-37321,37321,Stachellose Gleditschie,Heilbronn,HN Innenstadt,Südoststadt,Urbanstraße,01.01.90,34,516127.47,516127470,5442623.89,5442623890
BKA-37320,37320,Spitz-Ahorn,Heilbronn,HN Innenstadt,Südoststadt,Urbanstraße,01.01.61,63,516131.17,516131170,5442650.078,5442650078
BKA-49601,49601,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Südstadt,Wilhelmstraße,01.01.95,29,515974.924,515974924,5442584.111,5442584111
BKA~BAUM-3052,71573,Säulen - Hainbuche `Franz Fontaine `,Heilbronn,HN Innenstadt,Südstadt,Wilhelmstraße,01.01.02,22,515977.622,515977622,5442601.703,5442601703
BKA-38755,38755,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Zehentgasse,01.01.52,72,516054.008,516054008,5443565.589,5443565589
BKA-38756,38756,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Zehentgasse,01.01.37,87,516067.303,516067303,5443563.79,5443563790
BKA-50760,50760,Ulme resista Sapporo Autumn Gold,Heilbronn,HN Innenstadt,Innenstadt,Lohtorstraße,01.01.78,46,516054.21,516054210,5443381.073,5443381073
BKA-39278,39278,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Franziskanerhof,01.01.61,63,516167.862,516167862,5443374.081,5443374081
BKA-39277,39277,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Franziskanerhof,01.01.62,62,516157.866,516157866,5443373.682,5443373682
BKA-39276,39276,Ahornblättrige Platane,Heilbronn,HN Innenstadt,Innenstadt,Franziskanerhof,01.01.62,62,516146.271,516146271,5443376.481,5443376481
BKA-49315,49315,Ginkgobaum,Heilbronn,HN Innenstadt,Innenstadt,Franziskanerhof,01.01.90,34,516157.767,516157767,5443385.177,5443385177
BKA-52100,52100,Pyramiden-Hainbuche,Heilbronn,HN Innenstadt,Innenstadt,Schellengasse,01.01.90,34,516216.243,516216243,5443546.502,5443546502
BKA~BAUM-6675,74862,Säulen - Hainbuche `Franz Fontaine `,Heilbronn,HN Innenstadt,Innenstadt,Kirchhöfle,01.01.05,19,516203.544,516203544,5443590.883,5443590883
BKA~BAUM-5322,73612,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Innenstadt,Allee,01.01.96,28,516222.942,516222942,5443392.671,5443392671
BKA~BAUM-5321,73611,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Innenstadt,Allee,01.01.96,28,516221.341,516221341,5443382.676,5443382676
BKA~BAUM-195,69107,Ginkgobaum,Heilbronn,HN Innenstadt,Südstadt,Happelstraße,01.01.01,23,516132.477,516132477,5442758.126,5442758126
BKA-36704,36704,Spitz-Ahorn,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.81,143,516581.201,516581201,5443163.361,5443163361
BKA-36705,36705,Sommer-Linde,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.01,123,516576.103,516576103,5443158.463,5443158463
BKA-36823,36823,Stiel-Eiche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.87,37,516562.108,516562108,5443161.562,5443161562
BKA-36709,36709,Rot-Buche,Heilbronn,HN Innenstadt,Stadtgarten,Friedensplatz,01.01.65,59,516555.11,516555110,5443154.465,5443154465
BKA-49398,49398,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.92,32,516655.974,516655974,5443201.844,5443201844
BKA-53069,53069,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.92,32,516685.763,516685763,5443199.945,5443199945
BKA~BAUM-7892,76231,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.07,17,516695.959,516695959,5443199.445,5443199445
BKA~BAUM-7894,76232,Winterlinde `Greenspire`,Heilbronn,HN Innenstadt,Stadtgarten,Moltkestraße,01.01.07,17,516705.755,516705755,5443198.945,5443198945
